C	I can't think of a good balatro mod name	License to Maim	When Boss Blind selected, has a 1 in 3 chance to invert its effects	When a hazard begins, a skill card gives a 1-in-3 chance the hazard's effect is inverted into a bonus instead of a penalty.	L1	skill
C	I can't think of a good balatro mod name	Enthusiast's Timepiece	X2.5 Mult, loses X0.01 Mult per second spent outside of a Blind, resets when Boss Blind is defeated	A skill card grants a large multiplier that decays by real elapsed wall-clock time between placements, resetting when a hazard clears.	K6	skill
C	I can't think of a good balatro mod name	Omega Flowery	SPOILER: Hands below level 99 become level 99, All Poker Hands are considered to contain all Poker Hands	A skill card makes every completed line bank into every hand-type's bucket simultaneously, not just its own kind.	B4	skill
MOD	I can't think of a good balatro mod name	50	3	large joke-heavy joker mod; many entries are pure flavor gags or reference real-world hardware/ELO/audio devices with no portable mechanic
C	In Stars and Time	(none)	(none)	(none)	(none)	(none)
MOD	In Stars and Time	16	0	small mod themed on the game In Stars and Time; jokers are time-loop flavor and numeric reskins, nothing with an unpredictable trigger/target/action shape
C	Ink And Color	(none)	(none)	(none)	(none)	(none)
MOD	Ink And Color	11	0	adds two suits with matching jokers/tarot; every effect is a numeric suit-conditional mult/chip variant already covered by the taxonomy
C	Invalidated	Granite Blast	0% Overheat +400 Chips. Every time this Joker is triggered, it gains +20% Overheat. If Overheat is 100%, do not trigger. Restyle sets Overheat to 0% (Click this Joker to Restyle)	A skill card pays large flat points each trigger but builds toward a heat cap that disables it until the player taps it to manually vent the heat.	I1	skill
MOD	Invalidated	22	1	joke-toned mod; most jokers are flavor gags (game-crashing, click counters, FPS-based) with no portable mechanic, one real charge-gauge idea
C	Isaactro	Technology	If Four of a Kind is played with 1 unscored card, convert it to the rank of the other cards	If a line is one card short of matching rank across all five cells, the odd card out is auto-converted to complete the match.	B2	skill
C	Isaactro	Spoon Bender	Balances Chips and Mult when calculating score for played hand	A skill card redistributes value between two of a grid's scoring buckets so they end up equal before the grid's product is taken.	A6	skill
MOD	Isaactro	36	2	Binding of Isaac crossover mod; large joker list, almost entirely numeric reskins of common shapes
C	Jade Penguin's Adapt or Toast!	Maroon Mole	Most played cards are shuffled to the bottom of your deck	A hazard identifies the specific cards you've placed most often this run and sends them to the bottom of their Entrance stock.	F1	hazard
MOD	Jade Penguin's Adapt or Toast!	13	1	small mod adding Showdown-themed hazards and matching skill cards
C	Jambatro	Amplifier	X0.02 Mult for every Chip difference between the current Hand Chips before scoring and 100	A skill card's multiplier scales with how far a completing line's flat points sit from a fixed reference value, rewarding both very small and very large lines.	A13	skill
C	Jambatro	Calendar	+5 Mult +26 Chips; Mult and Chips depend on the current month and year	A skill card's flat points and multiplier are set by the real-world calendar date rather than any board state.	K6	skill
C	Jambatro	Its Eeffoc...	If straight is played backwards, +13 mult (ex: 10, J, Q, K, A)	A skill card pays a bonus if the cards forming a completed straight-type line were physically placed in descending rank order.	C13	skill
C	Jambatro	Fat Joker	1 in 6 chance of eating each played card and gaining +5 Mult; 0 in 200 chance of a fatal heart attack, chance increases with Mult	A skill card grows stronger by consuming placed cards, but its own chance of self-destructing rises as its accumulated bonus grows.	L3	skill
C	Jambatro	Seagull	1 in 1 chance to steal up to -50 Chips and gain +6 Mult; chance to steal decreases with mult, chance to release increases with mult	A skill card's odds of banking more multiplier shrink and its odds of releasing its stash grow in tandem as the stash builds, forcing a periodic payout.	L2	skill
