C	Mayhem	Yorker	Discarded cards gain +X0.02 Chips	A skill card grants a small permanent point bonus to any card that leaves the board into the discard pile, stacking if it leaves again.	I4	skill
C	Mayhem	Metallic Edition	Destroying this card in any way has a fixed 50% chance of success	A stamp gives a fixed-percent chance that any attempt to destroy this card fails outright, repeatable indefinitely rather than one-shot.	L5	stamp
C	Mayhem	Erasure (Spectral Tarot)	Select a playing card. All cards to the left of that card will be converted into that card, with a limit of 3 cards.	A consumable selects one card and converts up to three cards immediately preceding it in deck order into copies of it.	G5	consumable
MOD	Mayhem	157	3	Massive hyperscaling content mod (fusion jokers, 87+ base jokers, 51 planets, 56 vouchers, 24 stakes); Fusion Jokers subsection listed no rows in this batch, only headers.
MOD	Medium	0	0	Stub article; only feature headers (Interface Cards, Vouchers) with no effect text in this batch, see linked GitHub repo.
C	Menthol	(Suits rule)	Any Joker that targets 3s also triggers on rank-3 cards and modifiers that count as a 3; retriggers once for each additional way a card counts as 3.	A skill retriggers once for every independent trait by which a card matches its target rank, instead of a single trigger per card.	A5	skill
C	Menthol	Optimist	When any chance succeeds, gains 0.25X the numerator as xMult (Currently X1)	A skill converts the actual odds of any random check that succeeds anywhere on the board into a proportional multiplier gain here.	L2	skill
C	Menthol	Gym Buddies	Scored enhanced cards grant permanent bonuses to other scored cards without the same enhancement	A card's completed-line bonus targets only the other cards in that line that do NOT share its own type, granting them a permanent stat.	H5	type
C	Menthol	Mana Compressor	Strips enhancement from the next played enhanced card. All consumed enhancements count as each other.	Stripping a card's type adds it to a shared pool; every type ever added to that pool counts as every other pooled type for matching.	G5	skill
MOD	Menthol	132	4	Large miscellaneous-content mod (rock cards, a 3s-as-wildcard rank rule, many jokers/tarots/blinds).
MOD	The MeowerMod	39	0	Joker-focused mod; effects here are mostly numeric variants, probability-manipulation reskins, and Celeste 'free slot' passive jokers.
C	Mika's Mod	The Sniper	Gains X2 Mult when a blind is finished within 10% of the exact chip requirement (Currently X1 Mult)	A skill pays a bonus when a completed line's score lands within a narrow band of a target number, rather than simply exceeding it.	A13	skill
C	Mika's Mod	Historical Joker	If scored cards have the same ranks and order as previous hand, reduce blind requirement by previous hand's Chips	A skill checks whether the ranks in the just-completed line match, in the same order, the ranks of the previous completed line.	A13	skill
C	Mika's Mod	Abbey Road	If at least 5 poker hands have been played the same amount of times, give X4 Mult	A skill rewards the show when five or more distinct line kinds have completed an equal number of times, reading the whole frequency spread.	A13	skill
C	Mika's Mod	Rigged Joker	Once per hand, add +1 to all listed probabilities whenever a Lucky card does not trigger. Resets every round.	A skill improves a probability effect's odds specifically after it fails, a self-correcting pity mechanic that resets each show.	L2	skill
MOD	Mika's Mod	41	4	Joker-only content mod (stub); no consumable or tarot rows listed in this batch.
C	MiLKY's Bullshit	Don't Tap The Joker	+100 Mult. Self-destructs when clicked or if a Glass card is destroyed.	A passive skill card is destroyed if the player deliberately taps it, an anti-tap trap rather than a tap-to-activate benefit.	I6	skill
MOD	MiLKY's Bullshit	60	1	Meme/joke joker mod; many effects reference real-world websites, dates, or people and are not translatable to a Solatro mechanic.
MOD	Minty's Art(fight)fest	0	0	10 original-character-themed jokers; no effect table given in this batch, only a repo README blurb.
C	Missions	Infected (sticker)	Jokers: 50% chance to not trigger. Cards: chance to change rank/suit or 'unplay'. Spreads to adjacent joker at round end; deck-wide infection chance scales with current infected count.	A status spreads to adjacent skill cards over time and its odds of afflicting a new card scale with how many cards already carry it; an afflicted card can be ejected from the line it would complete instead of being destroyed.	I11	status
MOD	Missions	8	1	Meta-progression mod (Joker Party, mission run types); most content here is blind/timer reskins of already-covered shapes.
C	Mistigris	The Journey (boss blind)	Base hand score must not be less than previous	A hazard requires each completed line to score at least as much as the immediately preceding one, or it banks nothing.	A7	hazard
C	Mistigris	The Elk (boss blind)	Playing a (most played hand) shatters played cards	A hazard destroys the cards in a completed line whenever that line's kind is the one the player has completed most often this show.	A12	hazard
C	Mistigris	The Birch (boss blind)	Hands won't score until you use (one of) your least played one(s)	A hazard blocks all scoring until the player completes a line of whichever kind they have completed least often this show.	A7	hazard
C	Mistigris	Cupid	X3 Mult if there are an equal amount of Hearts and Spades in the deck	A skill pays a bonus while two chosen suits remain in exactly equal supply across the whole deck.	C13	skill
C	Mistigris	(unnamed Joker)	X0.5 Mult for every hand type that has never been played this run	A skill's bonus scales with the number of line kinds the player has NOT yet completed this show, rewarding the gaps rather than the breadth.	A12	skill
C	Mistigris	Great Red Spot	When a Flush is played, remove 1 level from it and add X0.25 Mult to this Joker	Completing a line permanently downgrades that line kind's level in exchange for a permanent multiplier gain on this skill card.	A10	skill
C	Mistigris	Invitation Letter	When round begins, duplicate a random playing card from the suit which you have the most of	At show start, a skill creates a copy of a random card from whichever suit is currently most abundant in the deck.	G1	skill
MOD	Mistigris	40	7	Vanilla-style but deliberately 'spicy' joker mod; unusually dense in comparative, order- and frequency-based mechanics.
C	MmmmmJokers	Patchwork Joker	Patch played cards and gains half of the rank as Chips if not patched (Currently +0 Chips)	A skill marks every card it affects and only pays out on a card the first time; once marked, that card never triggers the bonus again.	I9	skill
C	MmmmmJokers	Cultist	X0.5 Mult for every other Cultist, self destructs if no Eldritch Totem is present (Currently X1 Mult)	A skill self-destructs if a specific named partner card is not present anywhere on the board.	P10	skill
C	MmmmmJokers	Key Card	When Blind is selected, Jokers to the right of this one become Eternal, Jokers to the left lose Eternal	A skill uses its own position to split its row into two halves, granting a protective status to one side while revoking it from the other.	C12	skill
MOD	MmmmmJokers	33	3	Large joker grab-bag mod with a Partner-mod crossover section.
MOD	Mod of Theseus	20	0	Joker mod built around a 'Deterioration' mechanic; the boss blinds and jokers here match already-covered classes (best-hand-only gate, suit debuffs, reskinned growth).
C	Monarchy	Abberant Deck	Start run with 10 randomly Enhanced cards. Enhanced cards have their enhancement randomized when they score	A deck-wide rule makes any typed card re-randomize its type slot every time it completes a line, so its identity keeps churning.	G6	type
C	Monarchy	Gutshot	When scoring a straight, the middle ranked card triggers three additional times	Completing a straight-type line retriggers whichever card holds the median rank in that line, rather than a fixed or edge position.	A5	skill
C	Monarchy	(unnamed Joker)	Cards in the bottom half of the deck give +8 Mult	Cards originally dealt into the lower half of a stock's draw order pay extra points when they score, reading a card's starting deck position.	F1	skill
MOD	Monarchy	31	3	Content mod expanding base game with new decks, jokers and vouchers.
