MOD	Fusion Cookbook	34	0	Snack/Fusion card-modifier mod; hand-type-gated stat buffs and card-type conversions, all already-covered shapes.
C	GARBSHIT	Corrupted Joker	Gains or loses a random amount of Chips after every hand played (Currently +0 Chips)	A skill card's banked flat-point bonus randomly rises or falls, and can go negative, every time a line completes anywhere on its grid.	I4	skill
C	GARBSHIT	The Archives	When Blind is selected, archives all Enhanced cards; X0.2 Mult per card archived (all returned to deck after hand is played)	At show start a skill card pulls every typed card off the grid into the Entrance stocks, banks a multiplier per card pulled, then returns them once the next line scores.	A9	skill
C	GARBSHIT	(unnamed, Kaleidoscope-exclusive)	When selecting blind, Eats Joker to the right and Copies it with X4 their original values (resets every Ante)	On show start a skill card destroys the skill card in the adjacent cell and permanently takes on a quadrupled copy of that card's talent for the rest of the show.	C10	skill
MOD	GARBSHIT	74	3	Large vanilla-adjacent Joker/deck pack; most effects are numeric reskins of already-covered classes.
C	Gem's Pokermon	Mega Blaziken (Nature-tagged line)	Nature:[rank,rank,rank] gain Mult for each Nature card discarded this ante; the triggering ranks are set once upon Joker creation	A skill card's triggering ranks are randomly locked in the moment it is created, so two copies of the same card can care about different ranks for the rest of the run.	G6	skill
C	Gem's Pokermon	Iron Jugulis	On first hand of round or when playing a Three of a Kind, each unscoring card is destroyed; gain X0.5 Mult when 5 cards are destroyed	On a trigger, destroy every card on the grid that is not currently part of a completed line, and gain a multiplier for every five destroyed this way.	G4	skill
C	Gem's Pokermon	Alcremie (multi-form)	Changed from base form after using a specific Sweet; different effect per form; reverts to base form after 1 round	A skill card holds several mutually-exclusive temporary modes; which consumable touches it selects the mode, and it reverts to its base talent after one show.	G9	skill
MOD	Gem's Pokermon	43	3	Pokemon-themed evolution-chain Joker addon; most effects are evolution-gated reskins of covered classes.
C	Gemstones	Time Crystal (Gem Slot)	This card returns to your deck when played	A stamp sends its card back into one of the Entrance stocks instead of the discard pile the moment it finishes scoring, so it can be drawn and placed again.	F5	stamp
C	Gemstones	The Excavator	Create the last Gemstone card used during this run	A consumable recreates a copy of whichever consumable of its type was most recently spent this run.	G1	consumable
MOD	Gemstones	42	2	Gem Slot card-modifier mod; most gemstone effects are seal/stat reskins already covered.
C	Genshin HSR Jokers	Anemo test 6308!	If played hand contains only 1 scoring card, all played cards of the corresponding suit give X1.5 Mult when scored for the next played hand	When a line completes with only one card, mark that card's suit so the next line completed anywhere scores that suit's cards at a bonus multiplier.	A9	skill
C	Genshin HSR Jokers	Time for takeoff!	During the first hand of the round, convert all cards to the suit of the first scoring card	On the first line completed each show, convert every other card on the grid to match the suit of whichever card just completed that line.	G5	skill
MOD	Genshin HSR Jokers	27	2	Character-themed Joker pack sticking to base-game mechanics; mostly numeric reskins.
MOD	Geomelatro	8	0	Small math/science-themed Joker mod (incomplete stub); effects are plain reskins (retrigger-by-rank, flat scaling).
