MOD	Balatro Inscrybed	0	0	stub article, no mechanic tables yet; based on Inscryption but core systems (Blood, Bones, Ante 8 legendary upgrade) still unfinalized
C	Balatro Waves	Digital Ghost	Alternates between X2 Mult and X3 Chips every round	A skill card permanently alternates between granting the special bucket a flat multiplier boost and a flat point boost each time a level starts, flipping deterministically forever.	I4	skill
C	Balatro Waves	Threadcutter	Gains +2 Mult if five cards are discarded at the same time (Currently +0)	A skill card gains a permanent multiplier bonus whenever five cards leave the board into the discard pile in a single action.	A2	skill
MOD	Balatro Waves	38	2	Wuthering Waves reference mod; boss blinds, enhancements and joker roster are almost entirely numeric mult/chip variants
C	Balatro+	The Lazy	Retrigger effects are not allowed	A hazard disables every retrigger effect on the board for the duration of the level.	R1	hazard
C	Balatro+	Half Chips Flush Discard	Gain Chips from half Chips value of Flush poker hand when Flush is discarded only works once each round (Currently +0 Chips)	A skill card banks half the point value a flush line would have scored, paid out when those same cards are instead sent to the discard pile.	A9	skill
MOD	Balatro+	51	2	vanilla-expansion mod adding jokers, bosses and a Sigil consumable; jokers are mostly numeric reskins of existing shapes
C	Balatro: 1999	Geometry Carbuncle	Eats leftmost consumable with 1 in 2 chance to upgrade played hand, degrades played hand when there's no consumables (Degrade effect isn't probability based)	Spending a consumable has a coin-flip chance to permanently raise a poker hand's base value, but the hand's value is permanently lowered instead whenever no consumable is available to spend.	B6	consumable
C	Balatro: 1999	Orange Slice	Click to destroy a Consumable and gain X0.25 Mult Resets after hand played (Currently X1 Mult)	Tapping a skill card destroys a consumable card to grant a temporary multiplier that resets the next time a line completes.	L10	skill
C	Balatro: 1999	Familiar Melody	Gains 10 Moxie when playing a hand Click to spend 50 Moxie and create First Melody 1 Right click to spend 25 Moxie and create First Melody 2	A skill card accumulates a private resource every time a line scores, and two separate tap gestures each spend a different amount of that resource to create a different card.	J7	skill
MOD	Balatro: 1999	25	3	Reverse:1999 themed mod with Carbuncle/Moxie resource jokers and a click-based Partner subsystem
C	Balatro: Blindside	Lucky Cat	Sets probabilities to 0 Gains +1 Mult when a probabilties fails	A skill card forces every chance-based effect on the board to always fail, then gains a permanent multiplier each time one of those forced failures occurs.	L2	skill
MOD	Balatro: Blindside	70	1	reworks Blinds into the player's played-card equivalent (opponents to beat), reskinning poker hands as hue-matching sets
C	Balatro: Community Update	Coloring Page	If Discard has only 1 card, draw a random card of the most common Suit in your Deck (Currently [suit])	When the discard pile holds exactly one card, a skill card pulls a new card whose suit matches whichever suit is most common across the whole deck.	F1	skill
MOD	Balatro: Community Update	18	1	community rebalance patch adding a handful of new jokers plus numeric tweaks to existing ones
C	BalatroSim	Time Candy	Resets 1 card to it's initial state	A consumable reverts one card on the board to its originally printed suit, rank, type, stamp and skill, erasing any growth or decay it has accumulated.	I12	consumable
MOD	BalatroSim	37	1	Fighting-Simulator-3 themed mod adding item cards with an HP/damage subsystem and status enhancements
C	Balatrostuck	Descend	After 3 rounds, set level of all poker hands to 1 and this Joker gains X0.5 Mult per level removed (Currently 0/3)	Every three shows, a skill card resets every hand type's accumulated level back to its base and converts each level it erased into a permanent multiplier for itself.	B6	skill
C	Balatrostuck	Strife Specibus	+20 Mult before cards are scored, all other hand types are not allowed after next hand is played	A skill card grants a large one-time bonus, then permanently restricts the board to scoring only the next hand type that completes, for the rest of the show.	L7	skill
C	Balatrostuck	Cloudwatching	When round begins, create a Paradox copy of the 10th card from the top of your deck	At the start of a level, a skill card creates a copy of whichever card sits tenth from the top of one Entrance stock.	F1	skill
C	Balatrostuck	(unnamed, chance-effect joker)	All chance-based effects succeed in the final hand of round	On the last line scored in a show, every chance-based effect anywhere on the board is guaranteed to succeed.	L2	skill
C	Balatrostuck	Kernelsprite	The next 2 discards that have only 1 card are destroyed and stored At start of round, create two Paradox cards with the stored rank and suits	A skill card banks the identity of the next two single-card discards, then recreates matching cards on the board at the start of the next level.	F7	skill
C	Balatrostuck	Ballet Slippers	This Joker gains +4 Mult if next 3 poker hands are High Card, Pair and Three of a Kind (Next High Card) (Currently +0 Mult)	A skill card grants a bonus only if the next three lines that complete form an exact declared sequence of hand types, in order.	B7	skill
C	Balatrostuck	Vodka Mutini	Whenever a Paradox card is created, create a non-Paradox copy of it (Must have room)	Whenever any effect anywhere on the board creates a card, a skill card creates an additional copy of that same card.	H3	skill
C	Balatrostuck	Beyond Canon	Gains X0.5 Mult for each unique hand played this ante, poker hands played previously this ante are not allowed (Currently X1 Mult)	A skill card grows its multiplier for every distinct hand type completed this show, but once a hand type has scored it can never score again for the rest of the show.	B3	skill
C	Balatrostuck	Complacency of the Learned	If a Lucky Card succeeds, XMult equal to 7 multiplied by the number of times Lucky cards succeeded, divided by how many times cards were scored	A skill card's multiplier is set to a live ratio of how often chance effects have actually succeeded versus how many cards have scored overall this show.	L2	skill
MOD	Balatrostuck	97	9	Homestuck themed mod with a large custom joker roster built around Paradox card creation, Zodiac/Aspect leveling and an act-gated unlock structure
