C	Highest Priestess	Homestuck	A hand comprising of a 4, then Ace, then 3 (in that order) | 130 Chips x 1.6 Mult	A line only completes as this distinct meld if its cards were placed in one exact rank sequence, not merely present as a set, rewarding deliberate build order.	B1	skill
C	Highest Priestess	Deja vu	A poker hand contains 5 first scored card of 5 latest played hands | 383 Chips x 38 Mult	A skill assembles a virtual line from the first scoring card of each of the last five completed lines and pays it out as its own bonus hand.	B1	skill
C	Highest Priestess	Chill Out, Man!	Get this hand every 10th unique poker hand played consecutively this run | 1000 Chips x 100 Mult	A skill fires a bonus payout after the player completes ten different line-shapes in a row without repeating one, then the streak counter resets.	A12	skill
C	Highest Priestess	Basic Caesar	A poker hand contains 5 cards whose suit matches the last hand's suit and all ranks are the last hand's ranks +3 | 333 Chips x 33 Mult	A line only qualifies as this meld when its suit matches the immediately preceding completed line and every rank is exactly three higher than that line's matching rank.	B1	skill
C	Highest Priestess	Twosseract	Two pairs of different ranks, valid only if two pairs of different ranks are also waiting in the held hand, and that hand was played last hand | 80 Chips x 8 Mult	A line only counts as this meld if the Entrance currently holds a matching pair pattern among its unplaced cards, tying a line's identity to cards not yet placed.	B1	skill
C	Highest Priestess	Slay the Monster	A face card (Monster), two nonface cards whose combined rank meets or exceeds the face card's rank (Weapon), plus a nonface card sharing its suit (Trigger)	A line scores as a special meld only if two of its cards' summed rank meets or beats a third card's rank in the same line, modeling an internal contest inside one meld.	B1	skill
C	Highest Priestess	Fully Concealed Hand	A hand of 5 face-down cards | 100 Chips x 10 Mult	A completed line whose five cards are still face-down/unspotlit at the moment it completes scores as its own distinct meld type instead of the normal hand.	M3	skill
C	Highest Priestess	Insurance	Exactly 3 gold cards; the first gold card does not score, the third one scores twice | 55 Chips x 4 Mult	Within a completed line, cards sharing a property score differently by the order they occupy among their own kind: the first scores nothing, a later one scores double.	C13	type
MOD	Highest Priestess	376	8	384 modded poker hands plus matching jokers and planets; near-total numeric/joke reskins of "new meld type," judged only the hand-shape table since jokers/planets are flat +chip/+mult copies.
C	Holotro	Bouquet	Arcana Packs always contain the Suit-converting Tarot card for the most common suit in your full deck	A passive skill scans the deck's own stocks and auto-selects which consumable type gets generated by whichever suit or type is currently most common, rather than a fixed target.	F2	consumable
MOD	Holotro	5	1	Meme-themed joker mod; joker effects themselves are not listed on this page, only tags and vouchers, which is what was judged.
MOD	Horrlataro	6	0	Adds optional "manifest" tasks to jokers with sticker rewards; the six listed jokers are all generic threshold/growth/retrigger reskins.
C	Hot Potato	Card Stack	Playing unenhanced cards have a 1 in 3 chance to gain 1 permanent retrigger, then increase Denominator by 3	A skill that grants a bonus on a random chance also permanently worsens that same chance's own odds each time it succeeds, so its trigger rate decays with use.	L2	skill
C	Hot Potato	Electrical Discharge	Siphons 20% of Mult to this Joker; if you wouldn't beat the blind, gain the stored Mult and reset this Joker	A skill banks a fraction of the show's points as it goes, then releases the whole bank onto the score only at the moment the show is about to fall short of its goal.	A9	skill
