C	Paya's Terrible Additions	The Scholar	Boss blind that debuffs Aces on hand 1, then Kings after a hand is played, cycling to the next rank present in deck each hand	A hazard debuffs one rank per line completed, cycling through the deck's ranks in order so the blocked set widens with every scored line	R3	hazard
C	Paya's Terrible Additions	Mix and Mingle Machine	Shuffles played cards before scoring; gains X0.02 Mult per step each card deviated from its original position	A skill card shuffles the cards in a completing line before it scores, then adds multiplier proportional to how far each card moved from its original cell	E3	skill
C	Paya's Terrible Additions	ゴールドシップ Gold Ship	Retriggers scored card if the card before it has a lower rank	A skill card retriggers a scoring card if the card placed immediately before it in the Entrance order had a lower rank	A5	skill
C	Paya's Terrible Additions	Photocopier	Multiplies the effects of adjacent Jokers by X2	A skill card doubles the effect of every skill card in an orthogonally adjacent cell	H3	skill
C	Paya's Terrible Additions	Numerus Pulmenti	All calculations are considered as an operator higher	A skill card promotes every scoring effect on the board one operator tier for the show: flat adds become multipliers and multipliers become exponents	A4	skill
C	Paya's Terrible Additions	Chaos Deck	Playing cards' Rank and Suit are randomized when drawn	A deck preset re-randomizes a card's rank and suit the moment it is revealed in the Entrance, every single refill, permanently	G6	structure
MOD	Paya's Terrible Additions	157	6	Large wacky reference-joke content mod (Jokers, decks, boss blinds, card mods); most effects are vanilla-shape reskins
C	Phanta	The Answer	1 in 3 cards have unknown suits	A hazard hides the true suit of one in three cards placed this show, showing a fake suit until the card scores	M6	hazard
C	Phanta	The Proton	All cards in played hand must score	A hazard makes any placement illegal unless the card completes a line, so every card placed this show must score	R5	hazard
C	Phanta	Copper Grate Card (Fresh/Exposed/Weathered/Oxidised)	Multi-stage card: X2 Mult when Fresh, degrading through Exposed, Weathered, Oxidised (worse each stage) unless kept Waxed, then self-destructs	A card type decays through four discrete stages each time it scores, changing its own payout and identity at each stage, until it self-destructs unless a stamp preserves it	G9	type
C	Phanta	Train Station	Gains +1 Mult for each played and scored Ace, rank increases each round	A skill card rewards a target rank that starts at Ace and rises by one rank every show	I4	skill
C	Phanta	Player Pin	Retriggers each played and scored card except the first and last	A skill card retriggers every card in a completing line except the two endpoint cells	A5	skill
C	Phanta	(unnamed, "sum to 9")	If 2 or more cards are discarded, destroys them if their Chip values sum to exactly 9	A skill card destroys discarded cards whenever a discard event's ranks sum to exactly nine	G4	skill
C	Phanta	The Fall	Gains X0.2 Mult if played hand ranks below previous hand	A skill card rewards completing a lower-ranked poker hand than the line that scored immediately before it	A13	skill
C	Phanta	Techno Joker	X0.5 Mult for each rank absent from your full deck	A skill card scores a bonus for every rank that does not appear anywhere in the deck	F11	skill
C	Phanta	Boomerang	Scoring cards are shuffled back into the deck	A skill card returns the cards from a completed line back into an Entrance stock to be redrawn later, instead of sending them to score-and-clear	F4	skill
C	Phanta	Scarlet Forest	5th scoring card each hand becomes a Mult Card	A skill card transforms the fifth card that scores in a completing line into a card carrying a flat-mult type, by scoring order rather than position	G5	skill
MOD	Phanta	214	7	Large content mod (Jokers, decks, boss blinds, Zodiac cards); has particular synergy themes around Straight levels and unscored cards
C	Perk-O-lating	(unnamed)	If the first hand of the round only contains one card, create a Negative copy	A skill card creates a duplicate of itself when a line completes using only a single card	G3	skill
MOD	Perk-O-lating	1	0	Tiny joke mod with 3 Jokers, effect is a plain-copy reskin
C	Phoolish PHIGHTING Pack!	Boomball	Tap to toggle between two modes: one halves Mult and adds 1.5x that to Chips, the other halves Chips and adds half that to Mult	A tap-to-activate skill card toggles between two modes, each converting one of flat points or multiplier into the other at an asymmetric exchange rate	A10	skill
MOD	Phoolish PHIGHTING Pack!	8	1	Small Jokers-only mod themed around the Roblox game PHIGHTING!, mostly numeric or set-bonus reskins
C	Pi cubed's Jokers	InitialRare Appearance On-beat / Off-beat	On-beat retriggers the 1st, 3rd and 5th scoring cards then becomes Off-beat; Off-beat retriggers the 2nd and 4th then becomes On-beat	A skill card alternates between two states each time it scores, retriggering the odd-positioned or even-positioned cards of a completed line depending on its current state	A5	skill
C	Pi cubed's Jokers	Dark Jester	Gains +1 Mult when a Spade or Club card scores, resets to +0 when a Heart or Diamond card scores	A skill card builds a stacking bonus when one suit-color group scores and resets it to zero when the opposite suit-color group scores	I4	skill
C	Pi cubed's Jokers	Nobel Prize	Create a Spectral card after playing a poker hand for the first time this run, self destructs	A one-shot consumable pays out the first time each poker hand TYPE is ever completed this run, then removes itself	I6	skill
C	Pi cubed's Jokers	A Throwaway Joker	This Joker gains +Chips equal to the base Mult of a discarded poker hand	A skill card banks the multiplier value of a line's cards as flat points on itself when those cards leave the board without scoring	A10	skill
MOD	Pi cubed's Jokers	81	4	Large Jokers/decks/spectral mod aiming for vanilla-balanced expansion; most effects are numeric reskins of covered shapes
MOD	Pingo	0	0	Randomizer integration add-on, no mechanics of its own
C	Plantain	Rebirth	Select 3 cards, destroy the middle card and give its rank to the left and right cards	A skill card destroys one card and splits its rank value onto the two cards adjacent to it	G4	skill
C	Plantain	Painterly Joker	Gains X0.1 Mult when a card changes suits	A skill card scores a bonus whenever ANY card on the board has its suit changed by another effect, regardless of who caused it	H7	skill
C	Plantain	(unnamed, "+11 minus rank")	Played cards give +11 Mult minus their rank when scored	A skill card pays points inversely proportional to a scoring card's rank, so low cards are worth more and high cards are worth less	V7	skill
MOD	Plantain	22	3	Mid-size Jokers/spectral mod aiming for vanilla balance; most effects are numeric reskins
C	Pokermon	Volatile [direction]	This ability only activates when the Joker is in the [direction]most position, ignoring other Volatile Jokers	A skill card's edge-position condition is computed only among cards that share this same qualifier, ignoring every other card between it and the true edge	C12	skill
C	Pokermon	Nature [ranks/suits]	A random set of ranks/suits which trigger this Joker's effect, set upon Joker creation	A skill card rolls its own private set of triggering ranks or suits once when it enters the deck, then keeps that personal condition for the rest of the run	G6	skill
