C	!BooBooBalatro!	Words of Affirmation	If an Ace is scored, all subsequent Kings, Queens, and Jacks in the same played hand score X2 Mult	A skill card triggers when a specific rank scores in a line, and every card that scores after it in that line's resolution order pays double.	H8	skill
MOD	!BooBooBalatro!	26	1	vanilla-adjacent enhancement/joker mod; almost entirely numeric reskins of covered classes
C	0 ERROR	The Panel / The Descent	The Panel: Gems on Board cannot be moved vertically | The Descent: Gems on Board cannot be moved horizontally	A hazard locks one movement axis for the show, so any effect that would relocate a card may only shift it along the other axis.	E8	hazard
C	0 ERROR	L0ck Card / K3y Card	Immutable, must be played with the other card; all scoring cards stored between the two until played again	Two paired skill cards, once both are placed in the same line, defer the scoring of every card positioned between them until that line completes again.	A9	skill
C	0 ERROR	Lockout	3 times per round, shuffle all cards back in deck if only possible hand is a High Card	A skill card, usable a limited number of times per show, reshuffles a stock whenever the only completable line available right now would score as the weakest hand type.	A7	skill
C	0 ERROR	Paragon Rod	Use this Joker to activate it; if active, combines played hand into a Joker after scoring, then self destructs	A tap-activated skill card, once armed, consumes the next line that completes and converts the whole line into one new skill card derived from it, then is spent.	D8	skill
MOD	0 ERROR	131	4	huge content mod (121 jokers, gem sub-game, boss blinds); mostly numeric reskins, four geometry/order outliers passed
MOD	2 For 1 Tarots	0	0	single global rule (single-target tarots hit two cards instead) described only in prose, no effects table to judge
MOD	7 Deadly Decks	13	0	seven sin-themed decks/jokers; all suit-debuff and resource-count reskins already covered, plus stale hand/discard-budget deck bonuses
C	Abandonia	Shrimpsnail cards	Gain +7 Chips per scoring card to the Left of this card | Mountain: Gain +2 Mult per scoring card to the Right of this card	A card in a completed line scores extra flat points for each other scoring card positioned toward one specific side of it along that line.	C12	skill
C	Abandonia	Ambigram	Each played card gives +8 Mult when scored if played hand is symmetrical (ex: 4 3 5 3 4)	A completed line pays a bonus multiplier when the sequence of ranks along it reads the same forwards and backwards.	C13	skill
C	Abandonia	Aftonsparv Prime	+23 Chips and +11 Mult if number of remaining hands is a prime number (2, 3, 5, 7, ...)	A skill card pays a flat-point and multiplier bonus whenever a running show counter, such as completed lines this show, is a prime number.	A7	skill
MOD	Abandonia	85	3	very large content mod (500+ jokers); overwhelmingly numeric +chips/+mult-if-condition reskins, three pattern/counter outliers passed
C	Absent Dealer	Crowning Ceremony	During Boss Blind, if played hand is a Pair, convert first scoring card into a Queen, and second scoring card into a 2	During a hazard show, if a completed line is a two-of-a-kind, the card that resolves first in that line's scoring order becomes one fixed rank and the card that resolves second becomes another.	G5	skill
MOD	Absent Dealer	43	1	sin-themed joker/enhancement mod; mostly suit/rank +chips/+mult reskins and stale hand-count conditions
MOD	AdventureTro	6	0	small Adventure Time joker mod, 5 rows, all plain +chips/+mult-if-condition reskins
C	Agarmons	Primal Kyogre	Disables Mult. All Chips give the fourth root of their value as X Chips instead	A skill card disables the multiplier bucket entirely and instead feeds every flat-point value through a root function before it is added, trading one bucket's size for a gentler version in the other.	A6	skill
C	Agarmons	Toedscruel	Each played 4 gives +5 Mult and X1.1 Mult when scored. X Mult effects always score last	A skill card forces every multiplicative-multiplier effect on the board, regardless of which card it belongs to, to resolve after every other effect type in a completed line.	H8	skill
MOD	Agarmons	47	2	Pokemon-themed addon for the Pokermon mod; mostly rank/suit-count +chips/+mult reskins, two resolution-order outliers passed
C	Aikoyori's Shenanigans	The Redo	Played words must not contain a letter from the last played words this Blind	A hazard forbids a completed line from sharing any rank or suit that appeared in the immediately preceding completed line this show.	R5	hazard
C	Aikoyori's Shenanigans	Velvet Vapour	2 in 3 chance for each card with the same rank as the first played card to be discarded	A hazard reads the rank of the very first card placed this show and then has a standing chance to discard any later card sharing that rank.	R2	hazard
C	Aikoyori's Shenanigans	Entanglement	All but one card from each suit are drawn face down	A hazard deals every card face down except one representative per suit, so most of the show is played by feel until a card is uncovered by another effect.	M3	hazard
C	Aikoyori's Shenanigans	Redstone Repeater	Swaps the current Mult with the stored Mult then X2.25 / ^1.5 Mult. Start with X1 Mult	A skill card holds a banked multiplier in reserve and, on a trigger, swaps its active multiplier with that banked value before applying a further boost.	A6	skill
MOD	Aikoyori's Shenanigans	225	4	huge word/math mechanics mod (52 jokers, 16 boss blinds, letter system); mostly word-hand and stale hand/discard reskins, four hazard/state outliers passed
C	Airtokers	Euler's Curse	Applies Euler's Totient Function to Chips. Applies Least Common Multiple with 4 to Mult	A skill card replaces a straightforward add or multiply with an unusual whole-number function, such as a totient count or a least-common-multiple, applied to the flat points or multiplier value.	A11	skill
C	Airtokers	Boundary Stone	Applies Distance to 6 to Mult. Gains +1 Distance when drawn card is exactly ten ranks away from previously drawn card	A skill card grows a counter whenever the rank of the card just drawn from a stock differs from the rank of the previously drawn card by an exact fixed amount, feeding that counter into the multiplier.	V7	skill
C	Airtokers	Lightning Rod Oven	Applies 2^Mult if scored hand has three specific (random suit, rank, enhancement) combos in that order (changes each round)	A skill card secretly picks three card-property combinations each show and pays an exponential multiplier only when a completed line contains all three in that exact resolution order.	B1	skill
C	Airtokers	Tomorrow Joker	The top 4 cards of your deck are scored	A skill card scores the top four cards of one Entrance stock directly, without them ever being placed on the grid.	F9	skill
MOD	Airtokers	12	4	small math-themed joker mod (19 jokers); batch cuts off mid-list, four math/order outliers passed
