C	Kranlax's DLC	Cookies / Paratrooper Joker / Speedrunner / Cola Soda	Several cards grow or decay stats over real-world elapsed time (bake timers, per-second decay, real-time deadlines).	A skill's points grow or decay continuously with real elapsed time while it is spotlit, independent of any placement or line completion.	I4	skill
C	Kranlax's DLC	Deranged	Gives +25 Mult or +25 Chips. Effect alternates after each played hand.	A skill toggles between granting flat points and granting a multiplier each time a line completes, alternating every trigger.	A2	skill
C	Kranlax's DLC	Rose	X2 Mult. Withers into Withered Rose when clicked.	A skill permanently transforms into a different skill the first time the player taps it directly, rather than on any board trigger.	G9	skill
C	Kranlax's DLC	Bingo Card	Generates a 5x5 grid requiring 25 rank and suit pairs. Each completed line adds X0.25 Mult.	A skill carries its own hidden 5x5 requirement grid of rank/suit pairs, silently filled in as matching cards score anywhere on the real board, paying out per line it completes.	B8	skill
C	Kranlax's DLC	Underrated Joker	Gains X0.2 Chips if played hand is not your most played poker hand. Resets if it is.	A skill grows each time a completed line's hand type is NOT the most frequently completed hand type this show, and resets when it is.	I4	skill
C	Kranlax's DLC	Coronation	Transforms lowest scored card rank 10 or lower into a King. If no cards rank 2-10 remain in deck, adds a Red Seal to the first scored King instead.	A skill transforms the lowest ranked scoring card into a fixed rank; if no cards in that rank range remain undrawn in any stock, it applies a stamp to the transformed card instead.	G5	skill
C	Kranlax's DLC	Doppelganger	When a Blind is selected, copies the ability of a random Joker from the entire collection for the round.	A skill adopts the talent of a random skill card from the entire card pool, not just the deck or board, at the start of each show.	H1	skill
C	Kranlax's DLC	Passcode	Generates 3 random 5-rank combinations each Blind. Playing cards matching any combination in exact order scores the hand as a Flush Five.	Each show, generate 3 random 5-rank sequences; completing a line whose cards match one in exact placement order upgrades that line to the top tier hand type.	B1	skill
C	Kranlax's DLC	Philosopher	Reveals the top 5 cards of your draw pile. Each card has a 1 in 5 chance to remain face-down.	A skill reveals the next 5 cards across the Entrance stocks, but each revealed card independently has a chance to stay hidden as a mystery card instead.	F3	skill
C	Kranlax's DLC	TM Trainer	Corrupted Joker. Randomly selects 0-2 trigger conditions and 2-8 game-altering effects from large pools when generated.	A skill randomly assembles its own trigger and its own effect from large pools the moment it enters the deck, so each copy in a run behaves differently.	G6	skill
MOD	Kranlax's DLC	217	10	Large content-mod DLC: Black Market economy, stickers, seals, editions, decks, about 80 Jokers across rarities, stakes. Most jokers are numeric reskins of covered classes.
MOD	Lapsem's Boss Rush	3	0	Stub page for a single Challenge Deck; table headers only, no effect rows present in this batch.
C	Lapsem's Mod	The Headstrong	Playing a Four of a Kind destroys 2 random scoring cards after scoring is done.	Hazard: completing a Four of a Kind removes 2 of the cards that just completed the line from the board into the discard pile.	G4	hazard
C	Lapsem's Mod	The Seed	When hand is played, swap positions of 2 random Joker cards.	Hazard: each time a line completes, swap the positions of two random skill cards elsewhere on the grid.	E2	hazard
